timestamp,host,process_name,cpu_percent,memory_mb,disk_write_mb,file_write_count,file_rename_count,network_connections,child_process_count,unsigned_binary,suspicious_extension_changes,entropy_score,shadow_copy_events,label
2026-05-17T17:40:00,host-30,code.exe,8,463,12.0,69,0,33,4,0,2,4.9,0,benign
2026-05-17T17:45:00,host-43,outlook.exe,4,23,64.7,8,1,43,4,0,1,3.7,0,benign
2026-05-17T17:50:00,host-49,code.exe,0,1417,4.1,65,6,29,3,0,2,5.6,0,benign
2026-05-17T17:55:00,host-44,teams.exe,18,437,41.8,0,5,46,3,0,3,4.3,0,benign
2026-05-17T18:00:00,host-48,svchost.exe,0,808,0.0,60,7,23,1,0,1,5.2,0,benign
2026-05-17T18:05:00,host-57,teams.exe,29,660,3.1,15,3,42,0,0,1,4.7,0,benign
2026-05-17T18:10:00,host-07,rclone.exe,27,779,85.5,59,0,163,8,1,2,4.0,0,suspicious
2026-05-17T18:15:00,host-28,python.exe,32,715,7.2,112,0,0,0,0,3,4.0,0,suspicious
2026-05-17T18:20:00,host-10,svchost.exe,12,946,32.1,34,4,45,0,0,0,4.0,0,benign
2026-05-17T18:25:00,host-46,python.exe,6,1148,40.1,0,0,39,0,0,3,4.2,0,benign
2026-05-17T18:30:00,host-43,powershell.exe,105,642,52.6,179,65,54,9,1,56,7.8,0,suspicious
2026-05-17T18:35:00,host-07,rclone.exe,38,417,81.0,37,4,237,4,1,7,5.7,1,suspicious
2026-05-17T18:40:00,host-18,encryptor.exe,81,1558,473.2,442,273,66,6,0,110,8.3,1,suspicious
2026-05-17T18:45:00,host-16,svchost.exe,0,757,36.1,4,4,41,4,0,0,4.4,0,benign
2026-05-17T18:50:00,host-08,encryptor.exe,101,267,397.6,358,166,0,3,1,135,8.6,0,suspicious
2026-05-17T18:55:00,host-27,powershell.exe,75,881,112.1,195,110,0,2,0,54,5.7,1,suspicious
2026-05-17T19:00:00,host-12,encryptor.exe,87,1181,351.9,435,290,15,1,1,134,8.2,0,suspicious
2026-05-17T19:05:00,host-49,chrome.exe,25,842,35.2,102,1,0,2,1,1,4.2,0,benign
2026-05-17T19:10:00,host-42,explorer.exe,0,1065,26.1,3,3,26,1,0,2,4.2,0,benign
2026-05-17T19:15:00,host-05,svchost.exe,29,781,27.7,88,5,37,3,0,1,4.0,0,benign
2026-05-17T19:20:00,host-43,teams.exe,44,539,0.0,16,0,38,0,0,3,3.7,0,benign
2026-05-17T19:25:00,host-32,teams.exe,30,0,6.3,78,18,24,0,0,1,3.9,0,benign
2026-05-17T19:30:00,host-04,chrome.exe,9,565,9.7,5,0,46,2,0,3,4.6,0,benign
2026-05-17T19:35:00,host-16,chrome.exe,18,864,15.3,0,10,47,1,1,3,4.3,0,benign
2026-05-17T19:40:00,host-29,code.exe,7,0,51.2,28,7,57,0,0,4,4.3,0,benign
2026-05-17T19:45:00,host-31,encryptor.exe,95,1273,503.0,467,200,81,3,1,73,8.8,1,suspicious
2026-05-17T19:50:00,host-13,python.exe,34,513,24.7,5,7,52,2,0,4,4.4,0,benign
2026-05-17T19:55:00,host-19,chrome.exe,16,848,0.0,60,8,30,0,0,0,3.9,0,benign
2026-05-17T20:00:00,host-20,rclone.exe,62,554,21.1,131,7,245,4,1,6,6.9,0,suspicious
2026-05-17T20:05:00,host-28,miner.exe,100,1603,43.9,42,6,24,0,0,4,3.9,0,suspicious
2026-05-17T20:10:00,host-10,outlook.exe,21,1165,0.0,74,0,6,1,0,0,5.2,0,benign
2026-05-17T20:15:00,host-50,teams.exe,14,1348,0.0,66,0,12,6,0,3,4.5,0,benign
2026-05-17T20:20:00,host-17,powershell.exe,101,979,100.0,47,47,69,13,0,3,7.5,0,suspicious
2026-05-17T20:25:00,host-31,miner.exe,99,1092,30.9,32,7,75,1,1,0,4.2,0,suspicious
2026-05-17T20:30:00,host-06,rclone.exe,46,822,20.9,68,14,242,7,0,2,4.2,1,suspicious
2026-05-17T20:35:00,host-45,encryptor.exe,96,856,238.3,362,270,25,0,1,100,8.5,1,suspicious
2026-05-17T20:40:00,host-50,encryptor.exe,94,928,354.9,226,280,43,2,1,93,8.2,1,suspicious
2026-05-17T20:45:00,host-08,powershell.exe,74,1449,187.5,39,9,52,6,1,41,5.0,1,suspicious
2026-05-17T20:50:00,host-09,encryptor.exe,82,1261,239.7,301,202,54,3,1,130,8.3,0,suspicious
2026-05-17T20:55:00,host-47,explorer.exe,31,1302,7.6,21,5,9,0,0,1,4.2,0,benign
2026-05-17T21:00:00,host-04,chrome.exe,14,1192,23.4,21,0,45,2,0,3,4.1,0,benign
2026-05-17T21:05:00,host-02,python.exe,8,442,12.0,44,4,37,1,0,5,4.1,0,benign
2026-05-17T21:10:00,host-20,explorer.exe,0,172,45.5,85,11,36,0,0,0,3.4,0,benign
2026-05-17T21:15:00,host-12,teams.exe,1,839,12.9,23,5,0,2,0,2,4.7,0,benign
2026-05-17T21:20:00,host-51,chrome.exe,20,1574,0.0,26,9,25,1,0,1,5.0,0,benign
2026-05-17T21:25:00,host-10,explorer.exe,40,386,63.5,48,0,71,2,0,0,4.6,0,benign
2026-05-17T21:30:00,host-37,python.exe,16,1326,26.8,54,6,28,0,0,3,5.3,0,benign
2026-05-17T21:35:00,host-02,encryptor.exe,95,1159,322.2,1,179,3,2,1,54,8.0,1,suspicious
2026-05-17T21:40:00,host-49,outlook.exe,2,173,0.0,0,5,6,0,0,0,4.8,0,benign
2026-05-17T21:45:00,host-21,encryptor.exe,92,1399,317.3,320,105,12,4,1,120,8.7,1,suspicious
2026-05-17T21:50:00,host-49,python.exe,11,1187,43.6,66,9,32,0,0,0,4.7,0,benign
2026-05-17T21:55:00,host-05,python.exe,42,226,27.7,37,7,0,0,1,0,4.2,0,benign
2026-05-17T22:00:00,host-46,python.exe,14,1020,0.0,58,0,14,0,0,3,4.4,0,benign
2026-05-17T22:05:00,host-11,python.exe,28,380,22.7,0,6,2,4,0,4,3.3,0,benign
2026-05-17T22:10:00,host-04,explorer.exe,41,502,10.0,29,0,0,2,0,3,3.5,0,benign
2026-05-17T22:15:00,host-30,miner.exe,98,1683,42.3,22,0,79,1,0,2,4.0,0,suspicious
2026-05-17T22:20:00,host-41,excel.exe,7,405,67.7,0,3,76,2,0,2,4.3,1,benign
2026-05-17T22:25:00,host-51,encryptor.exe,92,1293,581.9,334,218,48,4,1,83,8.3,1,suspicious
2026-05-17T22:30:00,host-59,encryptor.exe,91,1821,339.8,521,190,24,3,1,26,8.8,1,suspicious
2026-05-17T22:35:00,host-30,encryptor.exe,89,1663,356.5,332,86,14,4,1,113,7.8,1,suspicious
2026-05-17T22:40:00,host-16,explorer.exe,0,851,19.1,57,0,0,2,0,3,4.1,0,benign
2026-05-17T22:45:00,host-09,svchost.exe,0,866,22.2,58,0,22,4,0,0,5.4,0,benign
2026-05-17T22:50:00,host-25,python.exe,24,882,24.5,19,1,21,1,0,0,4.4,0,benign
2026-05-17T22:55:00,host-36,outlook.exe,48,630,36.7,88,0,29,5,0,2,4.1,0,benign
2026-05-17T23:00:00,host-50,rclone.exe,21,839,14.2,69,5,93,2,1,5,4.1,0,suspicious
2026-05-17T23:05:00,host-24,svchost.exe,12,1008,62.9,49,8,31,0,0,0,4.4,0,suspicious
2026-05-17T23:10:00,host-09,code.exe,31,281,0.0,72,2,23,2,0,1,3.9,0,benign
2026-05-17T23:15:00,host-49,powershell.exe,77,663,143.7,117,39,73,6,1,0,6.6,1,suspicious
2026-05-17T23:20:00,host-08,miner.exe,101,1842,29.7,16,7,85,2,1,1,4.6,1,suspicious
2026-05-17T23:25:00,host-46,chrome.exe,46,716,51.7,28,5,26,0,0,0,4.4,0,benign
2026-05-17T23:30:00,host-26,outlook.exe,4,882,0.0,44,2,0,1,0,0,4.6,0,benign
2026-05-17T23:35:00,host-27,powershell.exe,90,437,123.5,201,36,54,4,1,44,4.6,0,suspicious
2026-05-17T23:40:00,host-48,teams.exe,5,1214,11.9,59,5,19,4,0,3,5.1,0,benign
2026-05-17T23:45:00,host-35,chrome.exe,29,889,0.0,85,0,53,4,0,0,4.1,0,benign
2026-05-17T23:50:00,host-58,explorer.exe,39,781,5.2,30,9,29,6,0,1,4.0,0,benign
2026-05-17T23:55:00,host-08,excel.exe,52,959,40.9,0,5,3,3,0,1,5.0,0,benign
2026-05-18T00:00:00,host-34,rclone.exe,77,463,164.9,50,0,71,5,1,6,3.8,0,benign
2026-05-18T00:05:00,host-32,teams.exe,18,987,27.6,49,9,0,0,0,0,4.1,0,benign
2026-05-18T00:10:00,host-17,outlook.exe,37,898,32.6,23,8,17,0,0,3,4.0,0,benign
2026-05-18T00:15:00,host-34,python.exe,26,787,17.4,97,5,84,3,0,0,4.3,0,suspicious
2026-05-18T00:20:00,host-06,svchost.exe,60,927,0.0,8,4,32,5,0,3,4.2,0,benign
2026-05-18T00:25:00,host-38,svchost.exe,0,1197,54.9,26,11,0,0,0,0,3.9,0,benign
2026-05-18T00:30:00,host-24,encryptor.exe,92,933,350.5,223,108,40,6,1,95,8.1,0,suspicious
2026-05-18T00:35:00,host-38,encryptor.exe,96,745,398.1,345,93,27,2,1,105,8.6,1,suspicious
2026-05-18T00:40:00,host-33,svchost.exe,11,1416,37.1,64,12,22,1,0,0,3.4,0,benign
2026-05-18T00:45:00,host-52,outlook.exe,18,1343,21.5,12,8,48,0,1,0,3.9,0,benign
2026-05-18T00:50:00,host-23,encryptor.exe,91,1550,296.9,236,219,0,5,1,78,7.8,1,suspicious
2026-05-18T00:55:00,host-57,rclone.exe,16,432,77.0,79,0,139,0,1,1,5.0,0,suspicious
2026-05-18T01:00:00,host-22,outlook.exe,2,1483,0.0,36,11,47,3,0,0,5.1,0,benign
2026-05-18T01:05:00,host-19,explorer.exe,39,1030,15.8,0,8,41,1,0,1,4.5,0,benign
2026-05-18T01:10:00,host-32,encryptor.exe,88,1993,294.0,390,175,34,5,1,103,8.5,1,suspicious
2026-05-18T01:15:00,host-29,explorer.exe,45,484,19.3,25,7,18,4,0,0,5.4,0,benign
2026-05-18T01:20:00,host-03,powershell.exe,100,731,25.8,54,5,51,3,0,29,6.4,1,suspicious
2026-05-18T01:25:00,host-49,teams.exe,24,582,24.1,13,1,20,3,0,2,4.2,0,benign
2026-05-18T01:30:00,host-33,excel.exe,20,1002,25.5,96,5,32,1,0,0,3.4,0,benign
2026-05-18T01:35:00,host-02,powershell.exe,76,679,135.5,206,18,101,8,1,38,5.2,1,suspicious
2026-05-18T01:40:00,host-15,powershell.exe,65,749,177.8,151,31,0,10,1,28,5.8,0,suspicious
2026-05-18T01:45:00,host-22,powershell.exe,99,977,154.7,0,42,24,5,0,39,5.3,0,suspicious
2026-05-18T01:50:00,host-10,teams.exe,11,1529,16.5,93,0,66,0,0,0,4.9,0,benign
2026-05-18T01:55:00,host-28,python.exe,0,2154,21.8,0,5,47,1,0,1,5.0,0,benign
2026-05-18T02:00:00,host-54,miner.exe,92,1409,22.9,21,4,86,3,1,2,6.2,0,suspicious
2026-05-18T02:05:00,host-46,code.exe,43,1467,0.0,65,2,28,1,0,1,4.0,0,benign
2026-05-18T02:10:00,host-13,teams.exe,27,1102,50.1,48,1,5,3,0,1,4.5,0,benign
2026-05-18T02:15:00,host-24,code.exe,14,1324,9.4,0,9,6,2,0,1,2.8,0,benign
2026-05-18T02:20:00,host-06,python.exe,63,237,0.0,67,5,32,1,0,1,3.4,0,benign
2026-05-18T02:25:00,host-06,explorer.exe,68,745,20.4,65,1,50,0,0,1,4.2,0,benign
2026-05-18T02:30:00,host-43,rclone.exe,49,787,85.0,107,6,239,3,1,2,4.7,0,suspicious
2026-05-18T02:35:00,host-42,outlook.exe,0,808,20.0,103,10,4,2,0,1,4.2,0,benign
2026-05-18T02:40:00,host-17,rclone.exe,0,1088,119.2,8,2,212,3,0,1,6.9,0,suspicious
2026-05-18T02:45:00,host-50,code.exe,6,1355,35.1,0,0,39,2,0,3,3.8,0,benign
2026-05-18T02:50:00,host-05,rclone.exe,11,626,0.0,37,9,232,1,1,1,6.4,0,suspicious
2026-05-18T02:55:00,host-18,rclone.exe,40,918,0.0,53,8,205,1,1,0,4.4,0,suspicious
2026-05-18T03:00:00,host-11,explorer.exe,30,938,26.5,66,4,0,4,0,2,4.1,0,benign
2026-05-18T03:05:00,host-49,miner.exe,99,2019,19.5,0,0,101,0,0,5,6.1,0,suspicious
2026-05-18T03:10:00,host-35,outlook.exe,13,349,12.9,13,9,15,2,0,4,4.4,0,benign
2026-05-18T03:15:00,host-08,miner.exe,91,2205,4.5,32,2,58,2,1,2,4.4,0,suspicious
2026-05-18T03:20:00,host-44,code.exe,34,544,44.4,36,2,30,5,0,4,4.9,0,benign
2026-05-18T03:25:00,host-40,python.exe,15,1383,2.3,38,6,56,0,0,0,3.0,0,benign
2026-05-18T03:30:00,host-46,chrome.exe,26,911,35.5,0,2,33,0,0,0,4.3,0,benign
2026-05-18T03:35:00,host-19,encryptor.exe,87,1319,472.0,34,217,23,4,1,62,8.8,1,benign
2026-05-18T03:40:00,host-27,miner.exe,94,1675,38.8,1,3,86,1,0,0,4.5,0,suspicious
2026-05-18T03:45:00,host-08,code.exe,14,559,31.6,89,6,76,3,0,2,5.2,0,benign
2026-05-18T03:50:00,host-18,explorer.exe,22,14,0.0,27,0,21,3,0,1,3.7,0,benign
2026-05-18T03:55:00,host-32,svchost.exe,2,1155,24.1,38,2,38,3,0,0,4.3,0,benign
2026-05-18T04:00:00,host-25,miner.exe,98,1686,36.0,4,6,56,7,0,0,4.5,0,suspicious
2026-05-18T04:05:00,host-10,powershell.exe,73,637,64.4,241,21,45,10,1,10,5.9,1,benign
2026-05-18T04:10:00,host-11,svchost.exe,32,464,35.8,33,2,31,0,0,0,3.6,0,benign
2026-05-18T04:15:00,host-06,rclone.exe,34,835,37.7,66,8,348,6,1,1,4.7,0,suspicious
2026-05-18T04:20:00,host-50,code.exe,14,618,12.2,0,8,42,0,0,0,5.1,0,benign
2026-05-18T04:25:00,host-13,chrome.exe,22,568,8.7,36,10,54,4,0,0,3.8,0,benign
2026-05-18T04:30:00,host-47,code.exe,35,1153,0.0,87,0,26,3,0,0,3.6,0,benign
2026-05-18T04:35:00,host-03,code.exe,0,1212,0.0,43,3,59,2,0,2,5.6,0,benign
2026-05-18T04:40:00,host-42,encryptor.exe,95,846,360.2,473,189,3,7,1,100,8.9,1,suspicious
2026-05-18T04:45:00,host-27,code.exe,24,2196,0.0,50,4,43,2,0,1,4.6,1,benign
2026-05-18T04:50:00,host-52,encryptor.exe,106,1414,378.8,225,120,42,3,1,44,9.0,1,suspicious
2026-05-18T04:55:00,host-44,code.exe,1,1739,32.1,15,0,55,2,0,1,3.7,0,suspicious
2026-05-18T05:00:00,host-25,code.exe,41,1363,88.0,53,4,13,1,0,3,3.5,0,benign
2026-05-18T05:05:00,host-38,outlook.exe,50,1505,19.3,9,8,6,0,0,3,4.1,0,benign
2026-05-18T05:10:00,host-48,powershell.exe,74,392,23.4,185,25,51,11,1,32,7.7,1,suspicious
2026-05-18T05:15:00,host-13,powershell.exe,97,1183,132.1,70,113,0,9,0,61,8.1,1,suspicious
2026-05-18T05:20:00,host-23,teams.exe,36,733,24.8,74,11,37,2,0,4,4.6,0,benign
2026-05-18T05:25:00,host-28,svchost.exe,41,1705,26.1,101,8,28,0,0,4,3.8,0,suspicious
2026-05-18T05:30:00,host-39,python.exe,9,1185,1.4,0,12,53,6,0,2,4.5,0,benign
2026-05-18T05:35:00,host-31,encryptor.exe,87,1717,249.1,154,215,17,4,1,99,8.1,1,suspicious
2026-05-18T05:40:00,host-36,svchost.exe,25,1087,12.2,0,7,47,0,0,5,3.6,0,benign
2026-05-18T05:45:00,host-32,teams.exe,9,1071,77.6,18,3,43,1,0,0,3.5,0,benign
2026-05-18T05:50:00,host-34,encryptor.exe,92,1425,251.2,232,201,39,2,1,76,8.7,1,suspicious
2026-05-18T05:55:00,host-14,teams.exe,33,1136,79.3,28,2,14,0,0,2,4.7,0,benign
2026-05-18T06:00:00,host-06,rclone.exe,34,347,127.9,123,0,200,4,1,0,6.0,0,suspicious
2026-05-18T06:05:00,host-18,rclone.exe,17,952,11.9,92,0,147,1,1,3,5.4,0,suspicious
2026-05-18T06:10:00,host-47,chrome.exe,50,744,16.6,28,5,6,0,0,0,4.9,1,benign
2026-05-18T06:15:00,host-33,encryptor.exe,90,1556,387.6,417,256,38,2,1,143,8.5,1,suspicious
2026-05-18T06:20:00,host-12,teams.exe,25,640,12.8,82,6,43,3,0,2,4.9,0,benign
2026-05-18T06:25:00,host-34,svchost.exe,26,1343,0.0,41,7,37,4,0,0,3.3,0,benign
2026-05-18T06:30:00,host-48,powershell.exe,57,1053,62.0,112,47,53,8,1,72,7.2,1,suspicious
2026-05-18T06:35:00,host-22,explorer.exe,42,103,29.7,31,0,29,2,0,1,4.2,0,benign
2026-05-18T06:40:00,host-55,explorer.exe,43,1177,19.8,0,6,7,2,0,4,5.4,0,benign
2026-05-18T06:45:00,host-35,code.exe,3,892,34.9,0,0,14,2,0,0,4.3,0,benign
2026-05-18T06:50:00,host-23,python.exe,43,1107,65.2,51,0,32,1,0,3,3.3,0,benign
2026-05-18T06:55:00,host-01,teams.exe,50,0,31.1,78,3,46,2,0,0,4.7,0,benign
2026-05-18T07:00:00,host-56,miner.exe,93,1529,26.5,20,0,74,4,1,4,3.9,0,suspicious
2026-05-18T07:05:00,host-55,excel.exe,60,1498,0.0,40,5,0,0,0,1,3.2,0,benign
2026-05-18T07:10:00,host-16,outlook.exe,35,1120,0.0,8,1,8,5,0,0,4.2,0,benign
2026-05-18T07:15:00,host-38,chrome.exe,47,990,51.3,22,15,36,4,0,2,4.6,0,benign
2026-05-18T07:20:00,host-13,svchost.exe,0,719,52.7,0,9,2,0,0,5,3.9,0,benign
2026-05-18T07:25:00,host-12,explorer.exe,46,935,19.2,50,0,33,0,0,0,4.6,0,benign
2026-05-18T07:30:00,host-51,chrome.exe,25,489,8.9,0,2,76,3,0,0,4.2,0,benign
2026-05-18T07:35:00,host-37,code.exe,35,824,47.3,31,1,66,0,0,0,4.5,0,benign
2026-05-18T07:40:00,host-18,excel.exe,23,475,68.8,35,0,91,3,0,4,4.7,0,benign
2026-05-18T07:45:00,host-16,svchost.exe,25,960,10.1,58,6,50,3,0,3,4.2,0,benign
2026-05-18T07:50:00,host-45,teams.exe,11,1350,20.2,38,0,53,0,0,3,5.4,0,benign
2026-05-18T07:55:00,host-58,miner.exe,97,2034,12.5,30,0,24,4,1,1,5.9,0,suspicious
2026-05-18T08:00:00,host-48,python.exe,10,945,0.0,0,0,34,0,0,2,3.9,0,benign
2026-05-18T08:05:00,host-03,python.exe,6,848,11.3,40,11,35,3,0,1,4.1,0,benign
2026-05-18T08:10:00,host-28,outlook.exe,16,647,24.3,27,10,97,1,0,3,4.1,0,benign
2026-05-18T08:15:00,host-50,python.exe,51,1285,18.8,6,1,60,3,0,5,4.2,0,benign
2026-05-18T08:20:00,host-15,chrome.exe,26,811,19.6,15,0,38,1,0,1,4.3,0,benign
2026-05-18T08:25:00,host-24,powershell.exe,71,935,109.3,81,156,17,0,1,0,5.9,1,suspicious
2026-05-18T08:30:00,host-15,encryptor.exe,100,450,348.5,261,230,32,5,1,71,8.6,1,suspicious
2026-05-18T08:35:00,host-27,code.exe,24,1105,70.9,32,1,19,3,0,1,4.8,0,benign
2026-05-18T08:40:00,host-23,miner.exe,90,936,11.2,4,2,51,4,1,1,4.8,0,suspicious
2026-05-18T08:45:00,host-04,miner.exe,97,1440,28.0,34,3,69,5,1,2,6.1,0,suspicious
2026-05-18T08:50:00,host-42,miner.exe,90,1239,20.2,19,0,61,2,1,0,5.2,0,suspicious
2026-05-18T08:55:00,host-18,chrome.exe,13,273,0.0,45,7,30,1,0,0,3.4,0,benign
2026-05-18T09:00:00,host-19,teams.exe,41,951,54.8,4,1,18,3,0,4,4.6,0,benign
2026-05-18T09:05:00,host-50,outlook.exe,44,543,0.0,0,4,69,0,0,0,5.5,0,benign
2026-05-18T09:10:00,host-32,teams.exe,2,1249,0.0,34,9,32,4,0,0,3.0,0,benign
2026-05-18T09:15:00,host-26,code.exe,41,1337,12.4,73,1,36,2,0,0,5.6,0,benign
2026-05-18T09:20:00,host-47,chrome.exe,37,1064,0.0,59,0,74,3,0,2,3.7,0,benign
2026-05-18T09:25:00,host-38,svchost.exe,69,946,9.2,19,5,14,0,0,1,4.0,0,benign
2026-05-18T09:30:00,host-44,chrome.exe,30,2013,53.3,108,0,72,2,0,2,4.1,0,benign
2026-05-18T09:35:00,host-43,miner.exe,97,1849,19.2,29,0,68,2,0,0,5.2,0,suspicious
2026-05-18T09:40:00,host-47,teams.exe,47,1036,11.2,3,4,0,3,0,1,4.2,0,benign
2026-05-18T09:45:00,host-56,svchost.exe,35,955,11.0,24,3,64,3,0,3,4.3,0,benign
2026-05-18T09:50:00,host-58,teams.exe,4,1353,57.6,2,4,19,4,0,8,4.1,0,benign
2026-05-18T09:55:00,host-33,outlook.exe,27,905,48.3,9,2,23,0,0,3,3.9,0,benign
2026-05-18T10:00:00,host-06,miner.exe,97,1533,13.8,12,2,101,1,1,0,4.8,0,suspicious
2026-05-18T10:05:00,host-38,encryptor.exe,94,1118,483.4,178,146,36,5,1,81,8.3,1,suspicious
2026-05-18T10:10:00,host-20,explorer.exe,52,541,26.8,87,6,11,0,0,0,4.0,0,benign
2026-05-18T10:15:00,host-02,rclone.exe,41,1037,94.1,27,0,195,0,0,2,4.3,0,suspicious
2026-05-18T10:20:00,host-50,chrome.exe,11,1100,33.4,74,4,58,5,0,2,4.0,0,benign
2026-05-18T10:25:00,host-32,powershell.exe,88,523,269.9,104,38,23,14,0,20,9.4,1,suspicious
2026-05-18T10:30:00,host-28,code.exe,27,1264,58.0,0,0,27,8,0,2,3.6,0,benign
2026-05-18T10:35:00,host-56,miner.exe,96,1201,0.3,48,0,52,2,0,0,5.3,0,suspicious
2026-05-18T10:40:00,host-46,miner.exe,94,1788,30.1,26,2,124,2,1,0,4.7,0,suspicious
2026-05-18T10:45:00,host-54,excel.exe,6,1271,20.0,73,0,17,1,0,3,3.3,0,benign
2026-05-18T10:50:00,host-26,outlook.exe,31,700,27.5,66,0,39,0,0,2,4.0,0,benign
2026-05-18T10:55:00,host-16,chrome.exe,0,0,38.5,25,8,19,3,0,1,4.4,0,benign
2026-05-18T11:00:00,host-31,explorer.exe,55,623,1.7,21,2,29,0,0,1,2.2,0,suspicious
2026-05-18T11:05:00,host-12,code.exe,44,1436,11.3,0,0,37,0,0,0,4.6,0,benign
2026-05-18T11:10:00,host-52,explorer.exe,22,1186,21.6,56,1,25,2,0,2,6.0,0,benign
2026-05-18T11:15:00,host-06,encryptor.exe,100,1074,401.8,20,89,67,3,1,92,8.0,1,suspicious
2026-05-18T11:20:00,host-12,miner.exe,96,1948,22.0,33,2,85,0,1,2,4.4,0,suspicious
2026-05-18T11:25:00,host-47,excel.exe,14,20,2.2,9,7,53,0,0,0,4.4,0,benign
2026-05-18T11:30:00,host-58,chrome.exe,0,587,43.7,21,0,50,1,0,1,4.1,0,benign
2026-05-18T11:35:00,host-43,encryptor.exe,91,1269,321.6,209,158,5,7,1,120,8.8,1,suspicious
2026-05-18T11:40:00,host-57,powershell.exe,87,730,14.7,0,130,0,9,0,38,5.8,0,benign
2026-05-18T11:45:00,host-25,encryptor.exe,101,601,451.8,327,196,31,6,1,61,8.2,0,suspicious
2026-05-18T11:50:00,host-16,miner.exe,99,1067,21.6,4,1,44,5,1,4,6.6,0,suspicious
2026-05-18T11:55:00,host-37,python.exe,10,891,33.4,64,0,8,3,0,0,4.3,0,benign
2026-05-18T12:00:00,host-32,explorer.exe,11,695,43.2,21,1,0,2,1,0,3.7,0,benign
2026-05-18T12:05:00,host-29,excel.exe,38,994,9.0,52,8,27,0,0,2,4.3,0,benign
2026-05-18T12:10:00,host-27,excel.exe,23,632,8.2,66,4,18,1,0,1,4.7,0,benign
2026-05-18T12:15:00,host-25,teams.exe,27,1420,29.7,26,3,34,4,0,0,5.3,0,benign
2026-05-18T12:20:00,host-07,chrome.exe,3,767,47.5,83,14,29,3,0,0,4.3,0,benign
2026-05-18T12:25:00,host-12,excel.exe,30,1086,18.8,105,11,13,5,0,1,4.3,0,benign
2026-05-18T12:30:00,host-25,chrome.exe,33,623,0.0,13,2,53,0,0,1,4.4,0,benign
2026-05-18T12:35:00,host-52,code.exe,21,1078,54.1,42,12,12,1,0,0,5.0,0,benign
2026-05-18T12:40:00,host-14,excel.exe,44,1999,22.0,81,15,40,2,0,3,4.3,0,benign
2026-05-18T12:45:00,host-35,chrome.exe,30,1813,0.0,10,7,2,2,0,0,4.5,0,benign
2026-05-18T12:50:00,host-56,rclone.exe,28,824,46.2,29,8,291,4,1,7,4.4,0,suspicious
2026-05-18T12:55:00,host-46,encryptor.exe,93,779,403.6,113,190,0,4,1,70,8.9,1,suspicious
2026-05-18T13:00:00,host-32,explorer.exe,44,1318,8.3,82,0,11,2,0,0,4.8,1,benign
2026-05-18T13:05:00,host-57,explorer.exe,66,812,23.7,94,4,60,0,0,2,4.9,0,benign
2026-05-18T13:10:00,host-46,encryptor.exe,73,1777,284.6,338,191,26,1,1,55,8.7,0,suspicious
2026-05-18T13:15:00,host-47,teams.exe,15,941,27.1,3,4,40,0,1,0,4.4,0,benign
2026-05-18T13:20:00,host-49,encryptor.exe,96,1563,396.3,432,203,0,1,0,82,8.5,0,suspicious
2026-05-18T13:25:00,host-15,svchost.exe,13,398,16.8,41,3,71,2,0,3,4.2,0,benign
2026-05-18T13:30:00,host-58,encryptor.exe,88,876,371.0,325,137,15,3,0,67,8.6,1,suspicious
2026-05-18T13:35:00,host-24,miner.exe,94,1447,45.4,31,0,81,0,1,0,6.0,0,suspicious
2026-05-18T13:40:00,host-36,rclone.exe,51,1239,95.9,22,22,219,1,1,4,5.6,0,suspicious
2026-05-18T13:45:00,host-29,teams.exe,63,1884,40.0,41,3,22,2,0,4,5.0,0,benign
2026-05-18T13:50:00,host-41,miner.exe,96,1697,0.0,20,2,62,0,1,3,4.9,0,suspicious
2026-05-18T13:55:00,host-40,rclone.exe,50,1504,79.3,74,8,106,0,1,5,5.2,0,suspicious
2026-05-18T14:00:00,host-04,chrome.exe,0,1504,17.6,74,2,56,2,0,2,4.5,0,benign
2026-05-18T14:05:00,host-22,python.exe,26,701,6.6,94,3,91,3,0,2,4.4,0,benign
2026-05-18T14:10:00,host-31,outlook.exe,40,1043,36.8,58,0,37,5,0,0,4.1,0,benign
2026-05-18T14:15:00,host-22,explorer.exe,8,1154,34.7,32,6,58,2,0,4,4.8,0,benign
2026-05-18T14:20:00,host-16,svchost.exe,23,947,0.0,15,0,33,1,0,0,4.2,0,benign
2026-05-18T14:25:00,host-51,rclone.exe,48,702,69.0,0,9,159,4,1,0,4.6,0,suspicious
2026-05-18T14:30:00,host-19,powershell.exe,61,783,196.1,135,138,20,9,1,39,8.1,0,suspicious
2026-05-18T14:35:00,host-52,python.exe,33,1690,25.8,68,0,45,3,0,0,4.7,0,benign
2026-05-18T14:40:00,host-31,excel.exe,22,1046,40.1,59,1,61,3,0,1,4.6,0,benign
2026-05-18T14:45:00,host-08,encryptor.exe,103,1288,367.5,228,210,21,6,0,71,8.2,1,benign
2026-05-18T14:50:00,host-06,teams.exe,9,1164,33.1,17,0,76,7,0,4,5.4,0,suspicious
2026-05-18T14:55:00,host-13,miner.exe,94,1089,0.0,17,0,17,1,0,3,4.6,0,suspicious
2026-05-18T15:00:00,host-30,excel.exe,33,741,0.0,58,0,40,2,0,2,4.4,0,benign
2026-05-18T15:05:00,host-49,encryptor.exe,95,925,263.3,381,236,37,3,0,129,7.6,1,suspicious
